match_id,competition,team,sub_minute,score_diff,is_home,time_remaining,sub_sequence,game_phase,position_name,position_group,team_xg_prev15,opp_xg_prev15,xg_diff_prev15,shots_prev15,passes_prev15,pressures_prev15,team_xg_next15,opp_xg_next15,xg_diff_next15,impact_score,impact_label,game_phase_enc,position_group_enc,competition_enc,abs_score_diff,is_trailing,is_leading,late_sub,very_late_sub,xg_per_shot_prev15,pressure_per_pass_prev15,passes_per_min_prev15,pressures_per_min_prev15,shots_per_min_prev15,outgoing_player,replacement_player,player_passes_prev15,pass_success_rate_drop,player_pressures_prev15,pressure_activity_drop,player_actions_prev15,action_rate_drop,player_involvement_share_prev15,FW_passes_prev15,FW_pressures_prev15,FW_shots_prev15,FW_xg_prev15,MF_passes_prev15,MF_pressures_prev15,MF_shots_prev15,MF_xg_prev15,DF_passes_prev15,DF_pressures_prev15,DF_shots_prev15,DF_xg_prev15,GK_passes_prev15,GK_pressures_prev15,GK_shots_prev15,GK_xg_prev15,FW_passes_next15,FW_pressures_next15,FW_shots_next15,FW_xg_next15,MF_passes_next15,MF_pressures_next15,MF_shots_next15,MF_xg_next15,DF_passes_next15,DF_pressures_next15,DF_shots_next15,DF_xg_next15,GK_passes_next15,GK_pressures_next15,GK_shots_next15,GK_xg_next15
3754344,Premier League 2015/2016,Swansea City,76,2,1,14,2,76-90+,Left Wing,FW,0.2608,0.0,0.2608,1,173,24,0.1372,0.0,0.1372,-0.1236,Negative,3,0,4,2,0,1,1,1,0.2608,0.13872832369942195,11.533333333333333,1.6,0.06666666666666667,Jefferson Antonio Montero Vite,Wayne Routledge,11,0.18181818181818177,3,-0.06666666666666668,46,-1.4666666666666668,0.08598130841121496,26,13,1,0.2608,45,8,0,0.0,100,3,0,0.0,2,0,0,0.0,18,7,1,0.0531,21,5,2,0.0595,48,7,1,0.0245,5,0,0,0.0
3754344,Premier League 2015/2016,Newcastle United,81,-2,0,9,3,76-90+,Right Midfield,MF,0.0,0.0106,-0.0106,0,41,37,0.0,0.1463,-0.1463,-0.1357,Negative,3,1,4,2,1,0,1,1,0.0,0.9024390243902439,2.7333333333333334,2.466666666666667,0.0,Gabriel Antoine Obertan,Aleksandar Mitrović,4,-1.0,2,-0.06666666666666667,18,-0.6,0.09944751381215469,1,9,0,0.0,15,15,0,0.0,16,13,0,0.0,9,0,0,0.0,2,3,0,0.0,17,13,0,0.0,21,5,0,0.0,10,0,0,0.0
3754344,Premier League 2015/2016,Swansea City,85,2,1,5,3,76-90+,Center Attacking Midfield,MF,0.0106,0.0,0.0106,1,112,15,0.1463,0.0,0.1463,0.1357,Positive,3,1,4,2,0,1,1,1,0.0106,0.13392857142857142,7.466666666666667,1.0,0.06666666666666667,Gylfi Þór Sigurðsson,Leon Britton,5,0.07499999999999996,3,0.1333333333333333,21,0.8666666666666667,0.05982905982905983,21,6,0,0.0,19,3,1,0.0106,68,6,0,0.0,4,0,0,0.0,15,9,1,0.0531,22,5,2,0.0687,24,5,1,0.0245,1,0,0,0.0
3754131,Premier League 2015/2016,West Ham United,34,-2,1,56,1,31-60,Left Center Back,DF,0.0,0.9552,-0.9552,0,67,18,0.8321,0.2285,0.6036,1.5588,Positive,1,2,4,2,1,0,0,0,0.0,0.26865671641791045,4.466666666666667,1.2,0.0,Angelo Obinze Ogbonna,James Tomkins,5,0.275,4,-0.2,24,0.0,0.1038961038961039,7,0,0,0.0,33,5,0,0.0,23,13,0,0.0,4,0,0,0.0,4,1,0,0.0,40,8,2,0.8321,29,8,0,0.0,6,0,0,0.0
3754131,Premier League 2015/2016,West Ham United,45,-2,1,45,2,31-60,Right Attacking Midfield,MF,0.0,0.3506,-0.3506,0,67,19,1.1332,0.1959,0.9373,1.2879,Positive,1,1,4,2,1,0,0,0,0.0,0.2835820895522388,4.466666666666667,1.2666666666666666,0.0,Kevin Nolan,Matt Jarvis,2,0.0,0,0.13333333333333333,11,-0.1333333333333333,0.04782608695652174,3,0,0,0.0,33,8,0,0.0,26,11,0,0.0,5,0,0,0.0,14,7,3,0.2557,28,3,3,0.8775,30,6,0,0.0,8,0,0,0.0
3754131,Premier League 2015/2016,AFC Bournemouth,50,1,0,40,1,31-60,Left Center Forward,FW,0.2285,0.8321,-0.6036,4,77,23,0.1305,0.3011,-0.1706,0.433,Positive,1,0,4,1,0,1,0,0,0.057125,0.2987012987012987,5.133333333333334,1.5333333333333334,0.26666666666666666,Joshua King,Marc Pugh,10,0.38888888888888884,3,-0.06666666666666668,50,-0.6000000000000001,0.17482517482517482,11,6,0,0.0,30,10,3,0.2205,33,7,1,0.008,3,0,0,0.0,8,1,0,0.0,32,8,2,0.1305,45,3,0,0.0,8,0,0,0.0
3754131,Premier League 2015/2016,West Ham United,73,-1,1,17,3,61-75,Center Forward,FW,0.0,0.4542,-0.4542,0,48,24,0.4668,0.7895,-0.3227,0.1315,Positive,2,0,4,1,1,0,1,0,0.0,0.5,3.2,1.6,0.0,Diafra Sakho,Modibo Maïga,5,-0.050000000000000044,1,0.2,29,1.4000000000000001,0.15263157894736842,11,4,0,0.0,14,10,0,0.0,20,10,0,0.0,3,0,0,0.0,13,5,1,0.4195,15,1,1,0.0473,19,9,0,0.0,6,0,0,0.0
3754131,Premier League 2015/2016,AFC Bournemouth,84,1,0,6,2,76-90+,Left Center Forward,FW,0.7895,0.4668,0.3227,2,46,10,0.0383,0.0263,0.012,-0.3107,Negative,3,0,4,1,0,1,1,1,0.39475,0.21739130434782608,3.066666666666667,0.6666666666666666,0.13333333333333333,Max-Alain Gradel,Dan Gosling,2,0.2142857142857143,0,0.13333333333333333,17,1.0666666666666669,0.1,6,0,1,0.7835,19,8,1,0.006,18,2,0,0.0,3,0,0,0.0,7,6,1,0.0383,34,5,0,0.0,26,2,0,0.0,5,0,0,0.0
3754300,Premier League 2015/2016,Watford,58,1,0,32,1,31-60,Left Midfield,MF,0.0177,0.2595,-0.2418,1,45,30,0.0955,0.2159,-0.1204,0.1214,Positive,1,1,4,1,0,1,0,0,0.0177,0.6666666666666666,3.0,2.0,0.06666666666666667,Miguel Arturo Layún Prado,Juan Carlos Paredes Reasco,3,0.04761904761904767,4,-0.06666666666666665,23,0.5333333333333334,0.1111111111111111,5,2,0,0.0,14,20,1,0.0177,19,7,0,0.0,7,1,0,0.0,3,1,0,0.0,21,19,2,0.0869,10,5,1,0.0086,5,0,0,0.0
3754300,Premier League 2015/2016,Everton,62,-1,1,28,1,61-75,Left Back,DF,0.2595,0.0,0.2595,2,97,8,0.2526,0.1688,0.0838,-0.1757,Negative,2,2,4,1,1,0,1,0,0.12975,0.08247422680412371,6.466666666666667,0.5333333333333333,0.13333333333333333,Brendan Joel Zibusiso Galloway,Arouna Koné,8,-0.25,0,0.2,21,1.2666666666666666,0.07167235494880546,25,2,2,0.2595,23,4,0,0.0,42,2,0,0.0,7,0,0,0.0,19,2,0,0.0,29,6,1,0.0366,30,6,1,0.2159,6,0,0,0.0
3754300,Premier League 2015/2016,Watford,73,1,0,17,2,61-75,Center Attacking Midfield,MF,0.0955,0.2159,-0.1204,3,39,25,0.2237,0.1236,0.1001,0.2205,Positive,2,1,4,1,0,1,1,0,0.03183333333333333,0.6410256410256411,2.6,1.6666666666666667,0.2,José Manuel Jurado Marín,Odion Jude Ighalo,6,-0.09999999999999998,2,0.2666666666666667,23,0.2666666666666666,0.13068181818181818,3,1,0,0.0,21,19,2,0.0869,10,5,1,0.0086,5,0,0,0.0,7,3,1,0.0733,31,13,2,0.1504,24,5,0,0.0,3,0,0,0.0
3754300,Premier League 2015/2016,Everton,76,0,1,14,2,76-90+,Right Wing,FW,0.2526,0.0955,0.1571,2,88,11,0.1219,0.2237,-0.1018,-0.2589,Negative,3,0,4,0,0,0,1,1,0.1263,0.125,5.866666666666666,0.7333333333333333,0.13333333333333333,Kevin Mirallas,Bryan Oviedo,6,-0.7142857142857143,0,0.06666666666666667,30,-0.46666666666666656,0.10273972602739725,19,1,0,0.0,30,4,1,0.0366,34,6,1,0.2159,5,0,0,0.0,20,9,2,0.1066,16,14,0,0.0,21,9,1,0.0152,4,0,0,0.0
3754300,Premier League 2015/2016,Watford,78,0,0,12,3,76-90+,Left Center Midfield,MF,0.1688,0.2526,-0.0838,4,40,25,0.1504,0.1219,0.0285,0.1123,Positive,3,1,4,0,0,0,1,1,0.0422,0.625,2.6666666666666665,1.6666666666666667,0.26666666666666666,Valon Behrami,Ben Watson,1,0.0,5,-0.19999999999999998,14,-0.4,0.07253886010362694,4,1,1,0.0733,21,18,2,0.0869,11,6,1,0.0086,4,0,0,0.0,6,4,0,0.0,26,11,2,0.1504,24,4,0,0.0,5,0,0,0.0
3754312,Premier League 2015/2016,Crystal Palace,45,0,1,45,1,31-60,Left Midfield,MF,0.0342,0.1626,-0.1284,1,57,23,0.4777,0.3533,0.1244,0.2528,Positive,1,1,4,0,0,0,0,0,0.0342,0.40350877192982454,3.8,1.5333333333333334,0.06666666666666667,Yannick Bolasie Yala,Jordon Mutch,3,0.26666666666666666,2,-0.06666666666666667,22,0.3333333333333335,0.09523809523809523,5,1,0,0.0,29,18,1,0.0342,16,4,0,0.0,7,0,0,0.0,6,5,1,0.2385,39,14,2,0.2392,39,6,0,0.0,5,0,0,0.0
3754312,Premier League 2015/2016,Arsenal,63,0,0,27,1,61-75,Right Defensive Midfield,MF,0.3533,0.1313,0.222,3,81,28,0.1815,0.0553,0.1262,-0.0958,Neutral,2,1,4,0,0,0,1,0,0.11776666666666667,0.345679012345679,5.4,1.8666666666666667,0.2,Francis Joseph Coquelin,Alex Oxlade-Chamberlain,8,0.04807692307692313,7,0.1333333333333333,39,0.9333333333333331,0.13448275862068965,23,10,3,0.3533,26,13,0,0.0,27,5,0,0.0,5,0,0,0.0,17,12,1,0.0532,33,9,1,0.1282,32,6,0,0.0,5,0,0,0.0
3754312,Premier League 2015/2016,Arsenal,74,0,0,16,2,61-75,Left Wing,FW,0.1815,0.0553,0.1262,2,86,26,0.0,0.5864,-0.5864,-0.7126,Negative,2,0,4,0,0,0,1,0,0.09075,0.3023255813953488,5.733333333333333,1.7333333333333334,0.13333333333333333,Alexis Alejandro Sánchez Sánchez,Mikel Arteta Amatriain,6,-0.16666666666666674,4,-0.06666666666666665,26,0.9333333333333331,0.08813559322033898,15,10,1,0.0532,34,9,1,0.1282,31,7,0,0.0,6,0,0,0.0,20,10,0,0.0,21,10,0,0.0,18,2,0,0.0,5,0,0,0.0
3754312,Premier League 2015/2016,Crystal Palace,75,0,1,15,2,61-75,Right Midfield,MF,0.0553,0.1815,-0.1262,1,59,17,0.5864,0.059,0.5274,0.6536,Positive,2,1,4,0,0,0,1,1,0.0553,0.288135593220339,3.933333333333333,1.1333333333333333,0.06666666666666667,Wilfried Zaha,Chung-Yong Lee,7,-0.05714285714285705,4,-0.26666666666666666,36,-0.6666666666666665,0.16822429906542055,4,2,1,0.0553,34,11,0,0.0,17,4,0,0.0,4,0,0,0.0,5,1,0,0.0,42,13,1,0.4996,41,10,1,0.0868,3,0,0,0.0
3754312,Premier League 2015/2016,Crystal Palace,79,0,1,11,3,76-90+,Left Defensive Midfield,MF,0.0553,0.1815,-0.1262,1,71,23,0.6284,0.184,0.4444,0.5706,Positive,3,1,4,0,0,0,1,1,0.0553,0.323943661971831,4.733333333333333,1.5333333333333334,0.06666666666666667,James McArthur,Patrick Bamford,6,-0.2857142857142857,2,0.0,23,0.1333333333333333,0.08646616541353383,5,2,1,0.0553,43,14,0,0.0,20,7,0,0.0,3,0,0,0.0,6,2,0,0.0,31,12,2,0.5417,37,9,1,0.0868,5,0,0,0.0
3754312,Premier League 2015/2016,Arsenal,82,0,0,8,3,76-90+,Center Attacking Midfield,MF,0.1815,0.0553,0.1262,2,86,22,0.184,0.6284,-0.4444,-0.5706,Negative,3,1,4,0,0,0,1,1,0.09075,0.2558139534883721,5.733333333333333,1.4666666666666666,0.13333333333333333,Mesut Özil,Kieran Gibbs,12,0.33333333333333337,2,0.19999999999999998,37,0.1333333333333333,0.12627986348122866,24,12,1,0.0532,33,6,1,0.1282,26,4,0,0.0,3,0,0,0.0,10,5,1,0.1251,12,10,1,0.059,10,3,0,0.0,3,0,0,0.0
3754138,Premier League 2015/2016,Norwich City,53,-2,1,37,1,31-60,Center Forward,FW,0.4528,0.3734,0.0794,5,102,20,0.0966,0.0,0.0966,0.0172,Neutral,1,0,4,2,1,0,0,0,0.09056,0.19607843137254902,6.8,1.3333333333333333,0.3333333333333333,Lewis Grabban,Cameron Jerome,7,-0.4,2,-0.06666666666666667,27,-0.19999999999999996,0.08132530120481928,7,2,1,0.0791,50,11,3,0.3358,43,7,1,0.038,2,0,0,0.0,3,2,0,0.0,35,11,2,0.0643,34,9,1,0.0323,6,0,0,0.0
3754138,Premier League 2015/2016,Norwich City,53,-2,1,37,2,31-60,Center Defensive Midfield,MF,0.4528,0.3734,0.0794,5,102,20,0.0966,0.0,0.0966,0.0172,Neutral,1,1,4,2,1,0,0,0,0.09056,0.19607843137254902,6.8,1.3333333333333333,0.3333333333333333,Alexander Banor Tettey,Nathan Redmond,14,0.1428571428571429,3,0.06666666666666665,43,-1.4666666666666668,0.12951807228915663,7,2,1,0.0791,50,11,3,0.3358,43,7,1,0.038,2,0,0,0.0,3,2,0,0.0,35,11,2,0.0643,34,9,1,0.0323,6,0,0,0.0
3754138,Premier League 2015/2016,Crystal Palace,71,1,0,19,1,61-75,Right Midfield,MF,0.0,0.0879,-0.0879,0,39,17,0.0297,0.0335,-0.0038,0.0841,Neutral,2,1,4,1,0,1,1,0,0.0,0.4358974358974359,2.6,1.1333333333333333,0.0,Wilfried Zaha,Yannick Bolasie Yala,1,0.75,0,0.06666666666666667,12,0.9333333333333333,0.07894736842105263,2,5,0,0.0,16,7,0,0.0,16,5,0,0.0,5,0,0,0.0,8,2,0,0.0,18,7,1,0.0297,12,4,0,0.0,8,0,0,0.0
3754138,Premier League 2015/2016,Crystal Palace,72,1,0,18,2,61-75,Center Attacking Midfield,MF,0.0,0.0879,-0.0879,0,30,17,0.0747,0.0939,-0.0192,0.0687,Neutral,2,1,4,1,0,1,1,0,0.0,0.5666666666666667,2.0,1.1333333333333333,0.0,Jordon Mutch,Mile Jedinak,2,0.8,2,-0.13333333333333333,17,-0.4,0.14049586776859505,2,5,0,0.0,11,7,0,0.0,12,5,0,0.0,5,0,0,0.0,9,2,1,0.045,20,9,1,0.0297,12,6,0,0.0,8,0,0,0.0
3754138,Premier League 2015/2016,Norwich City,79,-1,1,11,3,76-90+,Right Center Midfield,MF,0.087,0.0,0.087,3,84,11,0.1179,0.6348,-0.5169,-0.6039,Negative,3,1,4,1,1,0,1,1,0.028999999999999998,0.13095238095238096,5.6,0.7333333333333333,0.2,Graham Dorrans,Gary Hooper,10,0.09999999999999998,1,0.06666666666666667,29,-0.1333333333333333,0.10984848484848485,1,1,0,0.0,39,5,2,0.0535,38,5,1,0.0335,6,0,0,0.0,3,3,1,0.0574,26,15,0,0.0,31,8,1,0.0604,5,0,0,0.0
3754138,Premier League 2015/2016,Crystal Palace,81,1,0,9,3,76-90+,Center Forward,FW,0.0,0.087,-0.087,0,40,14,0.6348,0.1179,0.5169,0.6039,Positive,3,0,4,1,0,1,1,1,0.0,0.35,2.6666666666666665,0.9333333333333333,0.0,Glenn Murray,Connor Wickham,5,-0.6,3,0.0,16,-0.1333333333333333,0.1111111111111111,5,3,0,0.0,15,6,0,0.0,12,5,0,0.0,8,0,0,0.0,11,3,1,0.045,18,11,3,0.5898,11,4,0,0.0,6,0,0,0.0
3754203,Premier League 2015/2016,West Ham United,45,-2,1,45,1,31-60,Center Defensive Midfield,MF,0.1481,0.177,-0.0289,1,78,16,0.3451,0.0,0.3451,0.374,Positive,1,1,4,2,1,0,0,0,0.1481,0.20512820512820512,5.2,1.0666666666666667,0.06666666666666667,Reece Oxford,Pedro Mba Obiang Avomo,7,-0.7142857142857143,2,0.06666666666666668,18,-0.9333333333333333,0.072,16,4,0,0.0,24,3,1,0.1481,36,9,0,0.0,2,0,0,0.0,28,2,3,0.3007,46,6,1,0.0443,61,8,0,0.0,7,0,0,0.0
3754203,Premier League 2015/2016,Leicester City,61,1,0,29,1,61-75,Left Center Forward,FW,0.0,0.3451,-0.3451,0,42,40,0.263,0.0452,0.2178,0.5629,Positive,2,0,4,1,0,1,1,0,0.0,0.9523809523809523,2.8,2.6666666666666665,0.0,Shinji Okazaki,N''Golo Kanté,3,0.0,5,-0.1333333333333333,25,-0.4666666666666668,0.12626262626262627,7,10,0,0.0,20,22,0,0.0,8,8,0,0.0,7,0,0,0.0,11,4,2,0.0867,10,8,1,0.1504,8,4,1,0.0259,6,0,0,0.0
3754203,Premier League 2015/2016,Leicester City,65,1,0,25,2,61-75,Right Back,DF,0.0,0.346,-0.346,0,22,35,0.263,0.0,0.263,0.609,Positive,2,2,4,1,0,1,1,0,0.0,1.5909090909090908,1.4666666666666666,2.3333333333333335,0.0,Ritchie De Laet,Yohan Benalouane,1,-0.25,6,-0.2,13,0.06666666666666665,0.09090909090909091,3,11,0,0.0,8,15,0,0.0,4,9,0,0.0,7,0,0,0.0,13,3,2,0.0867,9,7,1,0.1504,10,3,1,0.0259,5,0,0,0.0
3754203,Premier League 2015/2016,West Ham United,75,-1,1,15,2,61-75,Left Center Midfield,MF,0.0452,0.263,-0.2178,1,91,13,0.2044,0.0,0.2044,0.4222,Positive,2,1,4,1,1,0,1,1,0.0452,0.14285714285714285,6.066666666666666,0.8666666666666667,0.06666666666666667,Cheikhou Kouyaté,Manuel Lanzini,2,-0.25,0,0.06666666666666667,6,2.8666666666666667,0.020833333333333332,21,5,1,0.0452,20,4,0,0.0,43,4,0,0.0,7,0,0,0.0,17,4,1,0.2044,47,6,0,0.0,61,5,0,0.0,3,0,0,0.0
3754203,Premier League 2015/2016,Leicester City,81,1,0,9,3,76-90+,Right Wing,FW,0.263,0.2044,0.0586,4,38,16,0.0,0.0,0.0,-0.0586,Neutral,3,0,4,1,0,1,1,1,0.06575,0.42105263157894735,2.533333333333333,1.0666666666666667,0.26666666666666666,Riyad Mahrez,Christian Fuchs,6,-0.8333333333333334,1,0.4,23,0.19999999999999996,0.1411042944785276,14,3,2,0.0867,9,9,1,0.1504,10,4,1,0.0259,5,0,0,0.0,7,6,0,0.0,12,9,0,0.0,8,4,0,0.0,5,0,0,0.0
3754203,Premier League 2015/2016,West Ham United,82,-1,1,8,3,76-90+,Right Wing,FW,0.2044,0.263,-0.0586,1,93,14,0.0,0.0,0.0,0.0586,Neutral,3,0,4,1,1,0,1,1,0.2044,0.15053763440860216,6.2,0.9333333333333333,0.06666666666666667,Mauro Matías Zárate,Modibo Maïga,7,-0.1071428571428571,2,-0.06666666666666667,30,0.9333333333333331,0.10273972602739725,20,4,1,0.2044,24,3,0,0.0,42,7,0,0.0,7,0,0,0.0,10,3,0,0.0,45,4,0,0.0,52,4,0,0.0,3,0,0,0.0
3754190,Premier League 2015/2016,Crystal Palace,45,0,1,45,1,31-60,Center Forward,FW,0.1239,0.1306,-0.0067,3,61,20,0.2304,0.1127,0.1177,0.1244,Positive,1,0,4,0,0,0,0,0,0.041299999999999996,0.32786885245901637,4.066666666666666,1.3333333333333333,0.2,Glenn Murray,Jordon Mutch,2,0.5,3,0.0,16,0.19999999999999996,0.07017543859649122,11,7,3,0.1239,19,9,0,0.0,23,4,0,0.0,8,0,0,0.0,20,9,2,0.1865,34,11,1,0.0439,27,9,0,0.0,3,0,0,0.0
3754190,Premier League 2015/2016,Crystal Palace,45,0,1,45,2,31-60,Right Wing,FW,0.1239,0.1306,-0.0067,3,61,20,0.2304,0.1127,0.1177,0.1244,Positive,1,0,4,0,0,0,0,0,0.041299999999999996,0.32786885245901637,4.066666666666666,1.3333333333333333,0.2,Wilfried Zaha,Dwight Gayle,2,0.5,2,0.13333333333333333,18,0.2666666666666666,0.07894736842105263,11,7,3,0.1239,19,9,0,0.0,23,4,0,0.0,8,0,0,0.0,20,9,2,0.1865,34,11,1,0.0439,27,9,0,0.0,3,0,0,0.0
3754190,Premier League 2015/2016,Aston Villa,68,0,0,22,1,61-75,Center Defensive Midfield,MF,0.0605,0.2142,-0.1537,2,35,18,0.0329,0.2625,-0.2296,-0.0759,Neutral,2,1,4,0,0,0,1,0,0.03025,0.5142857142857142,2.3333333333333335,1.2,0.13333333333333333,Carlos Alberto Sánchez Moreno,Adama Traoré Diarra,5,0.19999999999999996,0,0.06666666666666667,13,0.7333333333333334,0.07738095238095238,5,5,1,0.0325,14,5,1,0.028,11,8,0,0.0,5,0,0,0.0,12,3,0,0.0,20,5,1,0.0329,20,4,0,0.0,5,0,0,0.0
3754190,Premier League 2015/2016,Crystal Palace,81,1,1,9,3,76-90+,Left Defensive Midfield,MF,0.2625,0.0,0.2625,5,39,19,0.0543,0.0329,0.0214,-0.2411,Negative,3,1,4,1,0,1,1,1,0.052500000000000005,0.48717948717948717,2.6,1.2666666666666666,0.3333333333333333,Yohan Cabaye,Mile Jedinak,3,0.033333333333333326,3,0.0,14,1.1333333333333335,0.09032258064516129,6,6,2,0.109,17,10,2,0.1232,14,3,1,0.0302,2,0,0,0.0,13,0,1,0.0543,14,8,0,0.0,13,6,0,0.0,5,0,0,0.0
3754066,Premier League 2015/2016,Chelsea,45,-1,0,45,1,31-60,Left Center Back,DF,0.1448,0.4583,-0.3135,2,57,20,0.0,0.0463,-0.0463,0.2672,Positive,1,2,4,1,1,0,0,0,0.0724,0.3508771929824561,3.8,1.3333333333333333,0.13333333333333333,John Terry,Kurt Happy Zouma,1,0.0,1,0.06666666666666667,5,0.06666666666666671,0.022123893805309734,12,6,0,0.0,28,7,1,0.0216,15,7,1,0.1232,2,0,0,0.0,20,7,0,0.0,37,11,0,0.0,35,5,0,0.0,6,0,0,0.0
3754066,Premier League 2015/2016,Chelsea,62,-1,0,28,2,61-75,Right Wing,FW,0.0,0.0463,-0.0463,0,95,19,0.0863,0.1513,-0.065,-0.0187,Neutral,2,0,4,1,1,0,1,0,0.0,0.2,6.333333333333333,1.2666666666666666,0.0,Ramires Santos do Nascimento,Juan Guillermo Cuadrado Bello,8,0.5,1,0.26666666666666666,26,-0.3333333333333335,0.08201892744479496,25,5,0,0.0,35,9,0,0.0,30,5,0,0.0,5,0,0,0.0,20,4,1,0.0863,28,16,0,0.0,20,7,0,0.0,1,0,0,0.0
3754066,Premier League 2015/2016,Manchester City,63,1,1,27,1,61-75,Right Wing,FW,0.0463,0.0,0.0463,1,70,24,0.2169,0.0863,0.1306,0.0843,Neutral,2,0,4,1,0,1,1,0,0.0463,0.34285714285714286,4.666666666666667,1.6,0.06666666666666667,Jesús Navas González,Samir Nasri,7,0.2857142857142857,5,-0.06666666666666665,28,0.06666666666666665,0.11155378486055777,19,8,0,0.0,22,11,1,0.0463,25,5,0,0.0,4,0,0,0.0,33,6,3,0.1315,41,10,1,0.0198,45,12,1,0.0656,5,0,0,0.0
3754066,Premier League 2015/2016,Manchester City,77,1,1,13,2,76-90+,Left Wing,FW,0.1513,0.0863,0.065,4,126,29,0.2023,0.4255,-0.2232,-0.2882,Negative,3,0,4,1,0,1,1,1,0.037825,0.23015873015873015,8.4,1.9333333333333333,0.26666666666666666,Raheem Sterling,Martín Gastón Demichelis,12,0.125,3,-0.13333333333333336,46,-0.4666666666666668,0.11246943765281174,34,6,3,0.1315,42,11,1,0.0198,45,12,0,0.0,5,0,0,0.0,13,4,1,0.0298,7,4,2,0.107,10,4,1,0.0656,4,0,0,0.0
3754066,Premier League 2015/2016,Chelsea,77,-1,0,13,3,76-90+,Center Attacking Midfield,MF,0.0863,0.1513,-0.065,1,69,27,0.4255,0.2023,0.2232,0.2882,Positive,3,1,4,1,1,0,1,1,0.0863,0.391304347826087,4.6,1.8,0.06666666666666667,Willian Borges da Silva,Radamel Falcao García Zárate,7,-0.1071428571428571,1,0.13333333333333336,28,0.5333333333333332,0.0958904109589041,20,4,1,0.0863,28,16,0,0.0,20,7,0,0.0,1,0,0,0.0,13,2,2,0.2609,29,5,2,0.1306,27,5,1,0.034,1,0,0,0.0
3754066,Premier League 2015/2016,Manchester City,81,2,1,9,3,76-90+,Center Forward,FW,0.1936,0.1333,0.0603,5,114,24,0.0803,0.3785,-0.2982,-0.3585,Negative,3,0,4,2,0,1,1,1,0.03872,0.21052631578947367,7.6,1.6,0.3333333333333333,Sergio Leonel Agüero del Castillo,Wilfried Guemiand Bony,4,0.25,2,0.0,31,-0.8666666666666669,0.08179419525065963,32,4,2,0.0815,37,9,2,0.0464,41,11,1,0.0656,4,0,0,0.0,11,3,0,0.0,5,4,1,0.0803,9,4,0,0.0,4,0,0,0.0
3754034,Premier League 2015/2016,Southampton,45,-2,1,45,1,31-60,Right Wing,FW,0.1113,0.1266,-0.0153,1,61,19,0.417,0.0,0.417,0.4323,Positive,1,0,4,2,1,0,0,0,0.1113,0.3114754098360656,4.066666666666666,1.2666666666666666,0.06666666666666667,Dušan Tadić,Oriol Romeu Vidal,7,0.23809523809523808,3,-0.06666666666666668,23,-0.20000000000000018,0.1036036036036036,15,7,0,0.0,21,7,1,0.1113,24,5,0,0.0,1,0,0,0.0,31,7,3,0.3377,56,5,1,0.0574,50,5,1,0.0219,6,0,0,0.0
3754034,Premier League 2015/2016,Southampton,71,-2,1,19,2,61-75,Right Wing,FW,0.2046,0.0,0.2046,2,64,21,0.1517,0.235,-0.0833,-0.2879,Negative,2,0,4,2,1,0,1,0,0.1023,0.328125,4.266666666666667,1.4,0.13333333333333333,Shane Long,Jay Rodriguez,2,0.25,3,0.1333333333333333,16,0.6666666666666667,0.07339449541284404,15,6,2,0.2046,23,7,0,0.0,23,8,0,0.0,3,0,0,0.0,14,3,2,0.0995,24,7,1,0.0523,22,12,0,0.0,2,0,0,0.0
3754034,Premier League 2015/2016,Southampton,78,-2,1,12,3,76-90+,Center Attacking Midfield,MF,0.0563,0.0446,0.0117,1,71,29,0.1772,0.1904,-0.0132,-0.0249,Neutral,3,1,4,2,1,0,1,1,0.0563,0.4084507042253521,4.733333333333333,1.9333333333333333,0.06666666666666667,Steven Davis,James Ward-Prowse,9,-0.2222222222222222,0,0.06666666666666667,26,-0.7333333333333334,0.10116731517509728,17,7,1,0.0563,28,10,0,0.0,24,12,0,0.0,2,0,0,0.0,16,2,3,0.1249,29,5,1,0.0523,26,9,0,0.0,2,0,0,0.0
3754034,Premier League 2015/2016,Everton,79,2,0,11,1,76-90+,Right Wing,FW,0.0446,0.0705,-0.0259,1,59,13,0.1904,0.163,0.0274,0.0533,Neutral,3,0,4,2,0,1,1,1,0.0446,0.22033898305084745,3.933333333333333,0.8666666666666667,0.06666666666666667,Arouna Koné,Steven Naismith,7,-0.023809523809523725,0,0.0,25,-0.3333333333333335,0.12077294685990338,18,2,0,0.0,23,4,0,0.0,15,7,1,0.0446,3,0,0,0.0,20,6,2,0.0611,24,4,1,0.1293,31,7,0,0.0,4,0,0,0.0
3753985,Premier League 2015/2016,Stoke City,45,0,1,45,1,31-60,Left Back,DF,0.1654,0.0085,0.1569,2,63,17,0.0097,0.0,0.0097,-0.1472,Negative,1,2,4,0,0,0,0,0,0.0827,0.2698412698412698,4.2,1.1333333333333333,0.13333333333333333,Erik Pieters,Philipp Wollscheid,6,0.09523809523809523,4,-0.13333333333333333,24,0.7333333333333334,0.10714285714285714,11,6,1,0.0518,26,4,0,0.0,22,7,1,0.1136,4,0,0,0.0,5,5,0,0.0,22,9,1,0.0097,32,5,0,0.0,8,0,0,0.0
